asdf_id,udel_air_temp_v501_mean.2000.max,udel_air_temp_v501_mean.2000.mean,udel_air_temp_v501_mean.2000.min,udel_air_temp_v501_mean.2001.max,udel_air_temp_v501_mean.2001.mean,udel_air_temp_v501_mean.2001.min,udel_air_temp_v501_mean.2002.max,udel_air_temp_v501_mean.2002.mean,udel_air_temp_v501_mean.2002.min,udel_air_temp_v501_mean.2003.max,udel_air_temp_v501_mean.2003.mean,udel_air_temp_v501_mean.2003.min,udel_air_temp_v501_mean.2004.max,udel_air_temp_v501_mean.2004.mean,udel_air_temp_v501_mean.2004.min,udel_air_temp_v501_mean.2005.max,udel_air_temp_v501_mean.2005.mean,udel_air_temp_v501_mean.2005.min,udel_air_temp_v501_mean.2006.max,udel_air_temp_v501_mean.2006.mean,udel_air_temp_v501_mean.2006.min,udel_air_temp_v501_mean.2007.max,udel_air_temp_v501_mean.2007.mean,udel_air_temp_v501_mean.2007.min,udel_air_temp_v501_mean.2008.max,udel_air_temp_v501_mean.2008.mean,udel_air_temp_v501_mean.2008.min,udel_air_temp_v501_mean.2009.max,udel_air_temp_v501_mean.2009.mean,udel_air_temp_v501_mean.2009.min,udel_air_temp_v501_mean.2010.max,udel_air_temp_v501_mean.2010.mean,udel_air_temp_v501_mean.2010.min,udel_air_temp_v501_mean.2011.max,udel_air_temp_v501_mean.2011.mean,udel_air_temp_v501_mean.2011.min,udel_air_temp_v501_mean.2012.max,udel_air_temp_v501_mean.2012.mean,udel_air_temp_v501_mean.2012.min,udel_air_temp_v501_mean.2013.max,udel_air_temp_v501_mean.2013.mean,udel_air_temp_v501_mean.2013.min,udel_air_temp_v501_mean.2014.max,udel_air_temp_v501_mean.2014.mean,udel_air_temp_v501_mean.2014.min,udel_air_temp_v501_mean.2015.max,udel_air_temp_v501_mean.2015.mean,udel_air_temp_v501_mean.2015.min,udel_air_temp_v501_mean.2016.max,udel_air_temp_v501_mean.2016.mean,udel_air_temp_v501_mean.2016.min,udel_air_temp_v501_mean.2017.max,udel_air_temp_v501_mean.2017.mean,udel_air_temp_v501_mean.2017.min,NAME_2,NAME_3,NAME_0,NAME_1,VARNAME_3,TYPE_3,Shape_Area,ENGTYPE_3,Shape_Length,NL_NAME_3,ID_3,ID_0,ID_1,ISO,ID_2,CCA_3,CCN_3
577,21.3833333333,21.3833333333,21.3833333333,21.0,21.0,21.0,21.675,21.675,21.675,21.6,21.6,21.6,21.7166666667,21.7166666667,21.7166666667,22.1083333333,22.1083333333,22.1083333333,21.7583333333,21.7583333333,21.7583333333,21.8666666667,21.8666666667,21.8666666667,22.4333333333,22.4333333333,22.4333333333,22.575,22.575,22.575,22.275,22.275,22.275,21.8583333333,21.8583333333,21.8583333333,21.275,21.275,21.275,21.3666666667,21.3666666667,21.3666666667,21.4,21.4,21.4,22.0,22.0,22.0,22.0833333333,22.0833333333,22.0833333333,22.0333333333,22.0333333333,22.0333333333,Bubulo,Bugobero,Uganda,Mbale,,Sub-county,0.003377,Sub-county,0.355962,,578,239,38,UGA,98,,
578,21.3833333333,21.3833333333,21.3833333333,21.0,21.0,21.0,21.675,21.675,21.675,21.6,21.6,21.6,21.7166666667,21.7166666667,21.7166666667,22.1083333333,22.1083333333,22.1083333333,21.7583333333,21.7583333333,21.7583333333,21.8666666667,21.8666666667,21.8666666667,22.4333333333,22.4333333333,22.4333333333,22.575,22.575,22.575,22.275,22.275,22.275,21.8583333333,21.8583333333,21.8583333333,21.275,21.275,21.275,21.3666666667,21.3666666667,21.3666666667,21.4,21.4,21.4,22.0,22.0,22.0,22.0833333333,22.0833333333,22.0833333333,22.0333333333,22.0333333333,22.0333333333,Bubulo,Bumbo,Uganda,Mbale,,Sub-county,0.002791,Sub-county,0.253338,,579,239,38,UGA,98,,
579,21.3833333333,21.3833333333,21.3833333333,21.0,21.0,21.0,21.675,21.675,21.675,21.6,21.6,21.6,21.7166666667,21.7166666667,21.7166666667,22.1083333333,22.1083333333,22.1083333333,21.7583333333,21.7583333333,21.7583333333,21.8666666667,21.8666666667,21.8666666667,22.4333333333,22.4333333333,22.4333333333,22.575,22.575,22.575,22.275,22.275,22.275,21.8583333333,21.8583333333,21.8583333333,21.275,21.275,21.275,21.3666666667,21.3666666667,21.3666666667,21.4,21.4,21.4,22.0,22.0,22.0,22.0833333333,22.0833333333,22.0833333333,22.0333333333,22.0333333333,22.0333333333,Bubulo,Bumwoni,Uganda,Mbale,,Sub-county,0.003743,Sub-county,0.352132,,580,239,38,UGA,98,,
580,21.3833333333,21.3833333333,21.3833333333,21.0,21.0,21.0,21.675,21.675,21.675,21.6,21.6,21.6,21.7166666667,21.7166666667,21.7166666667,22.1083333333,22.1083333333,22.1083333333,21.7583333333,21.7583333333,21.7583333333,21.8666666667,21.8666666667,21.8666666667,22.4333333333,22.4333333333,22.4333333333,22.575,22.575,22.575,22.275,22.275,22.275,21.8583333333,21.8583333333,21.8583333333,21.275,21.275,21.275,21.3666666667,21.3666666667,21.3666666667,21.4,21.4,21.4,22.0,22.0,22.0,22.0833333333,22.0833333333,22.0833333333,22.0333333333,22.0333333333,22.0333333333,Bubulo,Bupoto,Uganda,Mbale,,Sub-county,0.006176,Sub-county,0.561876,,581,239,38,UGA,98,,
581,21.3833333333,21.3833333333,21.3833333333,21.0,21.0,21.0,21.675,21.675,21.675,21.6,21.6,21.6,21.7166666667,21.7166666667,21.7166666667,22.1083333333,22.1083333333,22.1083333333,21.7583333333,21.7583333333,21.7583333333,21.8666666667,21.8666666667,21.8666666667,22.4333333333,22.4333333333,22.4333333333,22.575,22.575,22.575,22.275,22.275,22.275,21.8583333333,21.8583333333,21.8583333333,21.275,21.275,21.275,21.3666666667,21.3666666667,21.3666666667,21.4,21.4,21.4,22.0,22.0,22.0,22.0833333333,22.0833333333,22.0833333333,22.0333333333,22.0333333333,22.0333333333,Bubulo,Butiru,Uganda,Mbale,,Sub-county,0.007687,Sub-county,0.484169,,582,239,38,UGA,98,,
582,22.875,21.6816303134,21.3833333333,22.6,21.3199610065,21.0,23.2,21.9799628344,21.675,23.0583333333,21.8916311258,21.6,23.3,22.0332947461,21.7166666667,23.6083333333,22.408296777,22.1083333333,23.2416666667,22.0549638498,21.7583333333,23.3333333333,22.159964256,21.8666666667,23.55,22.6566394525,22.4333333333,23.9083333333,22.8416341721,22.575,23.6,22.5399677085,22.275,23.125,22.1116357968,21.8583333333,22.8166666667,21.5832957615,21.275,22.8833333333,21.6699630375,21.3666666667,22.9083333333,21.7016299072,21.4,23.4583333333,22.2916311258,22.0,23.4916666667,22.3649656776,22.0833333333,23.475,22.3216315319,22.0333333333,Bubulo,Buwabwala,Uganda,Mbale,,Sub-county,0.010964,Sub-county,0.577166,,583,239,38,UGA,98,,
583,21.3833333333,21.3833333333,21.3833333333,21.0,21.0,21.0,21.675,21.675,21.675,21.6,21.6,21.6,21.7166666667,21.7166666667,21.7166666667,22.1083333333,22.1083333333,22.1083333333,21.7583333333,21.7583333333,21.7583333333,21.8666666667,21.8666666667,21.8666666667,22.4333333333,22.4333333333,22.4333333333,22.575,22.575,22.575,22.275,22.275,22.275,21.8583333333,21.8583333333,21.8583333333,21.275,21.275,21.275,21.3666666667,21.3666666667,21.3666666667,21.4,21.4,21.4,22.0,22.0,22.0,22.0833333333,22.0833333333,22.0833333333,22.0333333333,22.0333333333,22.0333333333,Bubulo,Buwagogo,Uganda,Mbale,,Sub-county,0.002308,Sub-county,0.331691,,584,239,38,UGA,98,,
584,22.875,22.1291098621,21.3833333333,22.6,21.7999390699,21.0,23.2,22.437441926,21.675,23.0583333333,22.3291111315,21.6,23.3,22.508273038,21.7166666667,23.6083333333,22.8582762114,22.1083333333,23.2416666667,22.4999435128,21.7583333333,23.3333333333,22.5999441474,21.8666666667,23.55,22.9916241426,22.4333333333,23.9083333333,23.2416158916,22.575,23.6,22.9374495423,22.275,23.125,22.4916184304,21.8583333333,22.8166666667,22.0457746247,21.275,22.8833333333,22.1249422434,21.3666666667,22.9083333333,22.1541092274,21.4,23.4583333333,22.7291111315,22.0,23.4916666667,22.7874463689,22.0833333333,23.475,22.7541117661,22.0333333333,Bubulo,Kaato,Uganda,Mbale,,Sub-county,0.001192,Sub-county,0.184083,,585,239,38,UGA,98,,
585,21.3833333333,21.3833333333,21.3833333333,21.0,21.0,21.0,21.675,21.675,21.675,21.6,21.6,21.6,21.7166666667,21.7166666667,21.7166666667,22.1083333333,22.1083333333,22.1083333333,21.7583333333,21.7583333333,21.7583333333,21.8666666667,21.8666666667,21.8666666667,22.4333333333,22.4333333333,22.4333333333,22.575,22.575,22.575,22.275,22.275,22.275,21.8583333333,21.8583333333,21.8583333333,21.275,21.275,21.275,21.3666666667,21.3666666667,21.3666666667,21.4,21.4,21.4,22.0,22.0,22.0,22.0833333333,22.0833333333,22.0833333333,22.0333333333,22.0333333333,22.0333333333,Bubulo,Sibanga,Uganda,Mbale,,Sub-county,0.004519,Sub-county,0.427331,,586,239,38,UGA,98,,
586,22.875,22.875,22.875,22.6,22.6,22.6,23.2,23.2,23.2,23.0583333333,23.0583333333,23.0583333333,23.3,23.3,23.3,23.6083333333,23.6083333333,23.6083333333,23.2416666667,23.2416666667,23.2416666667,23.3333333333,23.3333333333,23.3333333333,23.55,23.55,23.55,23.9083333333,23.9083333333,23.9083333333,23.6,23.6,23.6,23.125,23.125,23.125,22.8166666667,22.8166666667,22.8166666667,22.8833333333,22.8833333333,22.8833333333,22.9083333333,22.9083333333,22.9083333333,23.4583333333,23.4583333333,23.4583333333,23.4916666667,23.4916666667,23.4916666667,23.475,23.475,23.475,Bungokho,Bufumbo,Uganda,Mbale,,Sub-county,0.003135,Sub-county,0.305009,,587,239,38,UGA,99,,
587,22.875,22.875,22.875,22.6,22.6,22.6,23.2,23.2,23.2,23.0583333333,23.0583333333,23.0583333333,23.3,23.3,23.3,23.6083333333,23.6083333333,23.6083333333,23.2416666667,23.2416666667,23.2416666667,23.3333333333,23.3333333333,23.3333333333,23.55,23.55,23.55,23.9083333333,23.9083333333,23.9083333333,23.6,23.6,23.6,23.125,23.125,23.125,22.8166666667,22.8166666667,22.8166666667,22.8833333333,22.8833333333,22.8833333333,22.9083333333,22.9083333333,22.9083333333,23.4583333333,23.4583333333,23.4583333333,23.4916666667,23.4916666667,23.4916666667,23.475,23.475,23.475,Bungokho,Bukonde,Uganda,Mbale,,Sub-county,0.001854,Sub-county,0.219267,,588,239,38,UGA,99,,
588,21.3833333333,21.3833333333,21.3833333333,21.0,21.0,21.0,21.675,21.675,21.675,21.6,21.6,21.6,21.7166666667,21.7166666667,21.7166666667,22.1083333333,22.1083333333,22.1083333333,21.7583333333,21.7583333333,21.7583333333,21.8666666667,21.8666666667,21.8666666667,22.4333333333,22.4333333333,22.4333333333,22.575,22.575,22.575,22.275,22.275,22.275,21.8583333333,21.8583333333,21.8583333333,21.275,21.275,21.275,21.3666666667,21.3666666667,21.3666666667,21.4,21.4,21.4,22.0,22.0,22.0,22.0833333333,22.0833333333,22.0833333333,22.0333333333,22.0333333333,22.0333333333,Bungokho,Bukyiende,Uganda,Mbale,,Sub-county,0.004953,Sub-county,0.603829,,589,239,38,UGA,99,,
589,22.875,22.875,22.875,22.6,22.6,22.6,23.2,23.2,23.2,23.0583333333,23.0583333333,23.0583333333,23.3,23.3,23.3,23.6083333333,23.6083333333,23.6083333333,23.2416666667,23.2416666667,23.2416666667,23.3333333333,23.3333333333,23.3333333333,23.55,23.55,23.55,23.9083333333,23.9083333333,23.9083333333,23.6,23.6,23.6,23.125,23.125,23.125,22.8166666667,22.8166666667,22.8166666667,22.8833333333,22.8833333333,22.8833333333,22.9083333333,22.9083333333,22.9083333333,23.4583333333,23.4583333333,23.4583333333,23.4916666667,23.4916666667,23.4916666667,23.475,23.475,23.475,Bungokho,Bungokho-Mutoto,Uganda,Mbale,,Sub-county,0.003061,Sub-county,0.489453,,590,239,38,UGA,99,,
590,22.875,22.5020407283,21.3833333333,22.6,22.1999543007,21.0,23.2,22.8187064429,21.675,23.0583333333,22.693708347,21.6,23.3,22.9041214434,21.7166666667,23.6083333333,23.2332904903,22.1083333333,23.2416666667,22.8707909663,21.7583333333,23.3333333333,22.9666247757,21.8666666667,23.55,23.270801439,22.4333333333,23.9083333333,23.5749619173,22.575,23.6,23.2687121553,22.275,23.125,22.8082971547,21.8583333333,22.8166666667,22.4312059668,21.275,22.8833333333,22.5041233476,21.3666666667,22.9083333333,22.5312069189,21.4,23.4583333333,23.093708347,22.0,23.4916666667,23.1395431084,22.0833333333,23.475,23.1145421564,22.0333333333,Bungokho,Bungokho,Uganda,Mbale,,Sub-county,0.005529,Sub-county,0.421472,,591,239,38,UGA,99,,
591,22.875,22.4487631625,21.3833333333,22.6,22.1428074146,21.0,23.2,22.764238317,21.675,23.0583333333,22.6416213414,21.6,23.3,22.8475698373,21.7166666667,23.6083333333,23.1797152845,22.1083333333,23.2416666667,22.8178110406,21.7583333333,23.3333333333,22.91424013,21.8666666667,23.55,23.2309176748,22.4333333333,23.9083333333,23.5273395121,22.575,23.6,23.2213873902,22.275,23.125,22.7630558699,21.8583333333,22.8166666667,22.3761425609,21.275,22.8833333333,22.4499528617,21.3666666667,22.9083333333,22.4773340731,21.4,23.4583333333,23.0416213414,22.0,23.4916666667,23.089241943,22.0833333333,23.475,23.0630504308,22.0333333333,Bungokho,Busano,Uganda,Mbale,,Sub-county,0.002118,Sub-county,0.26253,,592,239,38,UGA,99,,
592,21.3833333333,21.3833333333,21.3833333333,21.0,21.0,21.0,21.675,21.675,21.675,21.6,21.6,21.6,21.7166666667,21.7166666667,21.7166666667,22.1083333333,22.1083333333,22.1083333333,21.7583333333,21.7583333333,21.7583333333,21.8666666667,21.8666666667,21.8666666667,22.4333333333,22.4333333333,22.4333333333,22.575,22.575,22.575,22.275,22.275,22.275,21.8583333333,21.8583333333,21.8583333333,21.275,21.275,21.275,21.3666666667,21.3666666667,21.3666666667,21.4,21.4,21.4,22.0,22.0,22.0,22.0833333333,22.0833333333,22.0833333333,22.0333333333,22.0333333333,22.0333333333,Bungokho,Busiu,Uganda,Mbale,,Sub-county,0.005924,Sub-county,0.459635,,593,239,38,UGA,99,,
593,22.875,22.0462401798,21.3833333333,22.6,21.7110509191,21.0,23.2,22.3527204072,21.675,23.0583333333,22.2480932856,21.6,23.3,22.4203108053,21.7166666667,23.6083333333,22.77494357,22.1083333333,23.2416666667,22.4175367896,21.7583333333,23.3333333333,22.5184633425,21.8666666667,23.55,22.9295876206,22.4333333333,23.9083333333,23.1675424326,22.575,23.6,22.8638390424,22.275,23.125,22.4212486443,21.8583333333,22.8166666667,21.9601271876,21.275,22.8833333333,22.0406836837,21.3666666667,22.9083333333,22.0703136268,21.4,23.4583333333,22.6480932856,22.0,23.4916666667,22.7092062777,22.0833333333,23.475,22.6740198385,22.0333333333,Bungokho,Busoba,Uganda,Mbale,,Sub-county,0.005324,Sub-county,0.550261,,594,239,38,UGA,99,,
594,22.875,22.875,22.875,22.6,22.6,22.6,23.2,23.2,23.2,23.0583333333,23.0583333333,23.0583333333,23.3,23.3,23.3,23.6083333333,23.6083333333,23.6083333333,23.2416666667,23.2416666667,23.2416666667,23.3333333333,23.3333333333,23.3333333333,23.55,23.55,23.55,23.9083333333,23.9083333333,23.9083333333,23.6,23.6,23.6,23.125,23.125,23.125,22.8166666667,22.8166666667,22.8166666667,22.8833333333,22.8833333333,22.8833333333,22.9083333333,22.9083333333,22.9083333333,23.4583333333,23.4583333333,23.4583333333,23.4916666667,23.4916666667,23.4916666667,23.475,23.475,23.475,Bungokho,Nakaloke,Uganda,Mbale,,Sub-county,0.003668,Sub-county,0.331792,,595,239,38,UGA,99,,
595,22.875,22.875,22.875,22.6,22.6,22.6,23.2,23.2,23.2,23.0583333333,23.0583333333,23.0583333333,23.3,23.3,23.3,23.6083333333,23.6083333333,23.6083333333,23.2416666667,23.2416666667,23.2416666667,23.3333333333,23.3333333333,23.3333333333,23.55,23.55,23.55,23.9083333333,23.9083333333,23.9083333333,23.6,23.6,23.6,23.125,23.125,23.125,22.8166666667,22.8166666667,22.8166666667,22.8833333333,22.8833333333,22.8833333333,22.9083333333,22.9083333333,22.9083333333,23.4583333333,23.4583333333,23.4583333333,23.4916666667,23.4916666667,23.4916666667,23.475,23.475,23.475,Bungokho,Namanyonyi,Uganda,Mbale,,Sub-county,0.002318,Sub-county,0.246461,,596,239,38,UGA,99,,
596,22.875,22.875,22.875,22.6,22.6,22.6,23.2,23.2,23.2,23.0583333333,23.0583333333,23.0583333333,23.3,23.3,23.3,23.6083333333,23.6083333333,23.6083333333,23.2416666667,23.2416666667,23.2416666667,23.3333333333,23.3333333333,23.3333333333,23.55,23.55,23.55,23.9083333333,23.9083333333,23.9083333333,23.6,23.6,23.6,23.125,23.125,23.125,22.8166666667,22.8166666667,22.8166666667,22.8833333333,22.8833333333,22.8833333333,22.9083333333,22.9083333333,22.9083333333,23.4583333333,23.4583333333,23.4583333333,23.4916666667,23.4916666667,23.4916666667,23.475,23.475,23.475,Bungokho,Wanale,Uganda,Mbale,,Sub-county,0.0023,Sub-county,0.21959,,597,239,38,UGA,99,,
597,22.875,21.3657413675,17.575,22.6,21.0370358156,17.1666666667,23.2,21.659259824,17.7916666667,23.0583333333,21.5768526661,17.85,23.3,21.8351812035,18.2916666667,23.6083333333,22.1361102013,18.4833333333,23.2416666667,21.7675923097,18.0916666667,23.3333333333,21.8611113296,18.175,23.55,22.101863103,18.15,23.9083333333,22.4398194214,18.6333333333,23.6,22.1425971049,18.3666666667,23.125,21.6750062361,17.8666666667,22.8166666667,21.372218961,17.8583333333,22.8833333333,21.4240721609,17.8333333333,22.9083333333,21.4305545518,17.7666666667,23.4583333333,21.9787044552,18.2583333333,23.4916666667,21.9990769573,18.1833333333,23.475,22.0101859991,18.325,Manjiya,Bubiita,Uganda,Mbale,,Sub-county,0.006232,Sub-county,0.579966,,598,239,38,UGA,100,,
598,22.875,22.3777272835,21.3833333333,22.6,22.0666125052,21.0,23.2,22.6916150441,21.675,23.0583333333,22.5721728563,21.6,23.3,22.772168625,21.7166666667,23.6083333333,23.108282557,22.1083333333,23.2416666667,22.7471720101,21.7583333333,23.3333333333,22.8443947965,21.8666666667,23.55,23.1777399776,22.4333333333,23.9083333333,23.4638437544,22.575,23.6,23.1582884809,22.275,23.125,22.7027349,21.8583333333,22.8166666667,22.302725591,21.275,22.8833333333,22.3777264373,21.3666666667,22.9083333333,22.4055044971,21.4,23.4583333333,22.9721728563,22.0,23.4916666667,23.0221745489,22.0833333333,23.475,22.9943956427,22.0333333333,Manjiya,Bududa,Uganda,Mbale,,Sub-county,0.001122,Sub-county,0.171862,,599,239,38,UGA,100,,
599,22.875,22.1291098621,21.3833333333,22.6,21.7999390699,21.0,23.2,22.437441926,21.675,23.0583333333,22.3291111315,21.6,23.3,22.508273038,21.7166666667,23.6083333333,22.8582762114,22.1083333333,23.2416666667,22.4999435128,21.7583333333,23.3333333333,22.5999441474,21.8666666667,23.55,22.9916241426,22.4333333333,23.9083333333,23.2416158916,22.575,23.6,22.9374495423,22.275,23.125,22.4916184304,21.8583333333,22.8166666667,22.0457746247,21.275,22.8833333333,22.1249422434,21.3666666667,22.9083333333,22.1541092274,21.4,23.4583333333,22.7291111315,22.0,23.4916666667,22.7874463689,22.0833333333,23.475,22.7541117661,22.0333333333,Manjiya,Bukibokolo,Uganda,Mbale,,Sub-county,0.00192,Sub-county,0.210202,,600,239,38,UGA,100,,
600,22.875,22.5766303101,21.3833333333,22.6,22.279961003,21.0,23.2,22.894962831,21.675,23.0583333333,22.7666311225,21.6,23.3,22.9832947425,21.7166666667,23.6083333333,23.3082967736,22.1083333333,23.2416666667,22.9449638465,21.7583333333,23.3333333333,23.0399642527,21.8666666667,23.55,23.32663945,22.4333333333,23.9083333333,23.6416341692,22.575,23.6,23.3349677056,22.275,23.125,22.871635794,21.8583333333,22.8166666667,22.5082957581,21.275,22.8833333333,22.5799630341,21.3666666667,22.9083333333,22.6066299039,21.4,23.4583333333,23.1666311225,22.0,23.4916666667,23.2099656745,22.0833333333,23.475,23.1866315287,22.0333333333,Manjiya,Bukigai,Uganda,Mbale,,Sub-county,0.00193,Sub-county,0.210704,,601,239,38,UGA,100,,
601,22.875,22.875,22.875,22.6,22.6,22.6,23.2,23.2,23.2,23.0583333333,23.0583333333,23.0583333333,23.3,23.3,23.3,23.6083333333,23.6083333333,23.6083333333,23.2416666667,23.2416666667,23.2416666667,23.3333333333,23.3333333333,23.3333333333,23.55,23.55,23.55,23.9083333333,23.9083333333,23.9083333333,23.6,23.6,23.6,23.125,23.125,23.125,22.8166666667,22.8166666667,22.8166666667,22.8833333333,22.8833333333,22.8833333333,22.9083333333,22.9083333333,22.9083333333,23.4583333333,23.4583333333,23.4583333333,23.4916666667,23.4916666667,23.4916666667,23.475,23.475,23.475,Manjiya,Bulucheke,Uganda,Mbale,,Sub-county,0.004409,Sub-county,0.378208,,602,239,38,UGA,100,,
602,22.875,21.55,17.575,22.6,21.2416666667,17.1666666667,23.2,21.8479166667,17.7916666667,23.0583333333,21.75625,17.85,23.3,22.0479166667,18.2916666667,23.6083333333,22.3270833333,18.4833333333,23.2416666667,21.9541666667,18.0916666667,23.3333333333,22.04375,18.175,23.55,22.2,18.15,23.9083333333,22.5895833333,18.6333333333,23.6,22.2916666667,18.3666666667,23.125,21.8104166667,17.8666666667,22.8166666667,21.5770833333,17.8583333333,22.8833333333,21.6208333333,17.8333333333,22.9083333333,21.6229166667,17.7666666667,23.4583333333,22.1583333333,18.2583333333,23.4916666667,22.1645833333,18.1833333333,23.475,22.1875,18.325,Manjiya,Bumayoka,Uganda,Mbale,,Sub-county,0.002574,Sub-county,0.391576,,603,239,38,UGA,100,,
603,22.875,22.875,22.875,22.6,22.6,22.6,23.2,23.2,23.2,23.0583333333,23.0583333333,23.0583333333,23.3,23.3,23.3,23.6083333333,23.6083333333,23.6083333333,23.2416666667,23.2416666667,23.2416666667,23.3333333333,23.3333333333,23.3333333333,23.55,23.55,23.55,23.9083333333,23.9083333333,23.9083333333,23.6,23.6,23.6,23.125,23.125,23.125,22.8166666667,22.8166666667,22.8166666667,22.8833333333,22.8833333333,22.8833333333,22.9083333333,22.9083333333,22.9083333333,23.4583333333,23.4583333333,23.4583333333,23.4916666667,23.4916666667,23.4916666667,23.475,23.475,23.475,Manjiya,Bushika,Uganda,Mbale,,Sub-county,0.002189,Sub-county,0.214183,,604,239,38,UGA,100,,
604,22.875,22.875,22.875,22.6,22.6,22.6,23.2,23.2,23.2,23.0583333333,23.0583333333,23.0583333333,23.3,23.3,23.3,23.6083333333,23.6083333333,23.6083333333,23.2416666667,23.2416666667,23.2416666667,23.3333333333,23.3333333333,23.3333333333,23.55,23.55,23.55,23.9083333333,23.9083333333,23.9083333333,23.6,23.6,23.6,23.125,23.125,23.125,22.8166666667,22.8166666667,22.8166666667,22.8833333333,22.8833333333,22.8833333333,22.9083333333,22.9083333333,22.9083333333,23.4583333333,23.4583333333,23.4583333333,23.4916666667,23.4916666667,23.4916666667,23.475,23.475,23.475,Mbale,Industrial,Uganda,Mbale,,Sub-county,0.000774,Sub-county,0.148127,,605,239,38,UGA,101,,
605,22.875,22.875,22.875,22.6,22.6,22.6,23.2,23.2,23.2,23.0583333333,23.0583333333,23.0583333333,23.3,23.3,23.3,23.6083333333,23.6083333333,23.6083333333,23.2416666667,23.2416666667,23.2416666667,23.3333333333,23.3333333333,23.3333333333,23.55,23.55,23.55,23.9083333333,23.9083333333,23.9083333333,23.6,23.6,23.6,23.125,23.125,23.125,22.8166666667,22.8166666667,22.8166666667,22.8833333333,22.8833333333,22.8833333333,22.9083333333,22.9083333333,22.9083333333,23.4583333333,23.4583333333,23.4583333333,23.4916666667,23.4916666667,23.4916666667,23.475,23.475,23.475,Mbale,Northern Division,Uganda,Mbale,,Sub-county,0.000635,Sub-county,0.122772,,606,239,38,UGA,101,,
606,22.875,22.875,22.875,22.6,22.6,22.6,23.2,23.2,23.2,23.0583333333,23.0583333333,23.0583333333,23.3,23.3,23.3,23.6083333333,23.6083333333,23.6083333333,23.2416666667,23.2416666667,23.2416666667,23.3333333333,23.3333333333,23.3333333333,23.55,23.55,23.55,23.9083333333,23.9083333333,23.9083333333,23.6,23.6,23.6,23.125,23.125,23.125,22.8166666667,22.8166666667,22.8166666667,22.8833333333,22.8833333333,22.8833333333,22.9083333333,22.9083333333,22.9083333333,23.4583333333,23.4583333333,23.4583333333,23.4916666667,23.4916666667,23.4916666667,23.475,23.475,23.475,Mbale,Wanale Division,Uganda,Mbale,,Sub-county,0.000562,Sub-county,0.110484,,607,239,38,UGA,101,,
607,21.8166666667,20.3041474664,20.1666666667,21.9583333333,20.4610921048,20.325,22.0,20.5638706584,20.4333333333,21.7833333333,20.2478971755,20.1083333333,21.95,20.4527587715,20.3166666667,22.9416666667,21.3756745654,21.2333333333,22.4333333333,20.8749802179,20.7333333333,22.3583333333,20.8076192038,20.6666666667,21.65,20.2215096442,20.0916666667,21.7333333333,20.3124819634,20.1833333333,22.3166666667,20.9187322543,20.7916666667,21.6333333333,20.2659548644,20.1416666667,21.3166666667,19.8117864523,19.675,21.7166666667,20.2881763109,20.1583333333,21.2583333333,19.8374819634,19.7083333333,21.9083333333,20.5027599351,20.375,22.4,20.9791486301,20.85,22.0,20.6020655877,20.475,Bukanga,Endinzi,Uganda,Mbarara,,Sub-county,0.035418,Sub-county,0.985193,,608,239,39,UGA,102,,
608,21.2333333333,20.9341295327,20.1666666667,21.5166666667,21.1884940707,20.325,21.625,21.2841307416,20.4333333333,21.225,20.9130977233,20.1083333333,21.3916666667,21.0912722517,20.3166666667,22.2416666667,21.9476230012,21.2333333333,21.6333333333,21.3650836931,20.7333333333,21.7083333333,21.4079401275,20.6666666667,21.1666666667,20.8591303791,20.0916666667,21.2083333333,20.9111148977,20.1833333333,22.0583333333,21.6845293862,20.7916666667,21.3833333333,21.0099270638,20.1416666667,20.3666666667,20.1456402969,19.675,21.1916666667,20.8884963682,20.1583333333,20.375,20.1504036008,19.6833333333,21.4583333333,21.144845183,20.375,22.0666666667,21.7158772339,20.85,21.8333333333,21.4472261694,20.475,Bukanga,Kashumba,Uganda,Mbarara,,Sub-county,0.028307,Sub-county,0.853197,,609,239,39,UGA,102,,
